ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (g),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,EAN,Marcas,Marca,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1
19084,variation,WFS1043RMA-MLR39,,Botas Chelsea Original Para Mujer Rojo Militar - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949673,Hunter,,Talla,39,,1,
19085,variation,WFS1043RMA-MLR40/41,,Botas Chelsea Original Para Mujer Rojo Militar - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949680,Hunter,,Talla,40/41,,1,
19086,variation,WFS1043RMA-MLR42,,Botas Chelsea Original Para Mujer Rojo Militar - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949697,Hunter,,Talla,42,,1,
19093,variation,WFS1071RMA-NYG36,,BOTINES HUNTER WFS1071R AZUL 4 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279222,Hunter,,Talla,36,,1,
19094,variation,WFS1071RMA-NYG37,,BOTINES HUNTER WFS1071R AZUL 4 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279239,Hunter,,Talla,37,,1,
19095,variation,WFS1071RMA-NYG38,,BOTINES HUNTER WFS1071R AZUL 4 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279246,Hunter,,Talla,38,,1,
19096,variation,WFS1071RMA-NYG39,,BOTINES HUNTER WFS1071R AZUL 4 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279253,Hunter,,Talla,39,,1,
19097,variation,WFS1071RMA-NYG40/41,,BOTINES HUNTER WFS1071R AZUL 4 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279260,Hunter,,Talla,40/41,,1,
19098,variation,WFS1071RMA-NYG42,,BOTINES HUNTER WFS1071R AZUL 4 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279277,Hunter,,Talla,42,,1,
19099,variation,WFS1071RMA-RDG36,,BOTINES HUNTER WFS1071R ROJO 6 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279369,Hunter,,Talla,36,,1,
19100,variation,WFS1071RMA-RDG37,,BOTINES HUNTER WFS1071R ROJO 6 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279376,Hunter,,Talla,37,,1,
19101,variation,WFS1071RMA-RDG38,,BOTINES HUNTER WFS1071R ROJO 6 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279383,Hunter,,Talla,38,,1,
19102,variation,WFS1071RMA-RDG39,,BOTINES HUNTER WFS1071R ROJO 6 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279390,Hunter,,Talla,39,,1,
19103,variation,WFS1071RMA-RDG40/41,,BOTINES HUNTER WFS1071R ROJO 6 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279406,Hunter,,Talla,40/41,,1,
19104,variation,WFS1071RMA-RDG42,,BOTINES HUNTER WFS1071R ROJO 6 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279413,Hunter,,Talla,42,,1,
19127,variation,WFT1000RGL-RVI40/41,,Botas Altas Y Brillantes Original Para Mujer Morada - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,77994,129990,,,,,,,WFT1000RGL-RVI,,,,,,1,5054916097932,Hunter,,Talla,40/41,,1,
19141,variation,WFT1071RGL-BLK36,,Botas Original Refined y Brillante Para Mujer Negro - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936475,Hunter,,Talla,36,,1,
19142,variation,WFT1071RGL-BLK37,,Botas Original Refined y Brillante Para Mujer Negro - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936482,Hunter,,Talla,37,,1,
19143,variation,WFT1071RGL-BLK38,,Botas Original Refined y Brillante Para Mujer Negro - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936499,Hunter,,Talla,38,,1,
19144,variation,WFT1071RGL-BLK39,,Botas Original Refined y Brillante Para Mujer Negro - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936505,Hunter,,Talla,39,,1,
19145,variation,WFT1071RGL-BLK40/41,,Botas Original Refined y Brillante Para Mujer Negro - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936512,Hunter,,Talla,40/41,,1,
19156,variation,WFT2007EXL-OEX40/41,,Botas Altas Original Play Con Logotipo Ampliado Para Mujer - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,65400,109000,,,,,,,WFT2007EXL-OEX,,,,,,1,5054916630115,Hunter,,Talla,40/41,,1,
19168,variation,WFT2007RMA-LIH40/41,,Botas De Agua Altas Original Play Para Mujer LIH - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,53994,89990,,,,,,,WFT2007RMA-LIH,,,,,,1,5054916450232,Hunter,,Talla,40/41,,1,
19194,variation,WFT2052NRE-NVY37,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615433,Hunter,,Talla,37,,1,
19195,variation,WFT2052NRE-NVY38,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615440,Hunter,,Talla,38,,1,
19196,variation,WFT2052NRE-NVY39,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615457,Hunter,,Talla,39,,1,
19197,variation,WFT2052NRE-NVY40/41,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615464,Hunter,,Talla,40/41,,1,
19198,variation,WFT2052NRE-NVY42,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615471,Hunter,,Talla,42,,1,
